date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:24:10	275862/275862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Tawang.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Tawang.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:10	8912/8912	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:09%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Tawang	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Tawang.html	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:11	8912/8912	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:10%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Mangan	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Mangan.html	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:11	85468/85468	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities//LQ/Mangan.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Mangan.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:11	105357/105357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Siliguri.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Siliguri.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:11	8918/8918	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:11%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Siliguri	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Siliguri.html	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:12	191974/191974	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Guwahati.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Guwahati.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:12	8918/8918	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:11%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Guwahati	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Guwahati.html	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:13	105932/105932	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities//LQ/Itanagar.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Itanagar.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:13	8918/8918	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:12%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Itanagar	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Itanagar.html	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:14	8918/8918	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:13%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Shillong	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Shillong.html	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:14	129201/129201	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Shillong.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/LQ/Shillong.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:14	2935/2935	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/js/main.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/js/main.js	(from https://tripindia.herokuapp.com/touristdestination/explore)
17:24:15	228/228	---M--	302	error ('FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:54:14%20GMT	https://tripindia.herokuapp.com/plan/openingForm	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/plan/openingForm	(from https://tripindia.herokuapp.com/plan/)
17:24:15	228/228	---M--	302	error ('FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:54:14%20GMT	https://tripindia.herokuapp.com/plan/openingForm	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/plan/openingForm	(from https://tripindia.herokuapp.com/plan/)
17:24:17	118560/118560	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.eot	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:17	118560/118560	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400d41d.eot	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:17	65316/65316	---M--	200	added ('OK')	font/woff2	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.woff2	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:19	76344/76344	---M--	200	added ('OK')	font/woff	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.woff	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:19	118324/118324	---M--	200	added ('OK')	font/ttf	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.ttf	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:19	40576/40576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.eot	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:19	40576/40576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400d41d.eot	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:20	648265/648265	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-brands-400.svg	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:20	14868/14868	---M--	200	added ('OK')	font/woff2	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.woff2	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:20	18168/18168	---M--	200	added ('OK')	font/woff	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.woff	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:20	40348/40348	---M--	200	added ('OK')	font/ttf	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.ttf	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:21	142267/142267	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-regular-400.svg	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:22	180720/180720	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900d41d.eot	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:22	67400/67400	---M--	200	added ('OK')	font/woff2	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.woff2	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:22	180720/180720	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.eot	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:22	86876/86876	---M--	200	added ('OK')	font/woff	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.woff	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:23	180500/180500	---M--	200	added ('OK')	font/ttf	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.ttf	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:24	680510/680510	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/assets/webfonts/fa-solid-900.svg	(from https://tripindia.herokuapp.com/user/static/assets/css/fontawsom-all.min.css)
17:24:24	70815/70815	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/signupassets/fonts/material-icon/css/material-design-iconic-font.min.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/signupassets/fonts/material-icon/css/material-design-iconic-font.min.css	(from https://tripindia.herokuapp.com/user/signup)
17:24:24	9890/9890	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/signupassets/css/style.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/signupassets/css/style.css	(from https://tripindia.herokuapp.com/user/signup)
17:24:24	86929/86929	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/signupassets/vendor/jquery/jquery.min.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/signupassets/vendor/jquery/jquery.min.js	(from https://tripindia.herokuapp.com/user/signup)
17:24:25	353/353	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/user/static/signupassets/js/main.js	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/user/static/signupassets/js/main.js	(from https://tripindia.herokuapp.com/user/signup)
17:24:25	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:54:24%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/blank.gif	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/blank.gif	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/camera.css)
17:24:25	9289/9289	---M--	200	added ('OK')	image/gif	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/camera-loader.gif	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/camera-loader.gif	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/camera.css)
17:24:26	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:54:25%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/prevnext_bg.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/prevnext_bg.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/camera.css)
17:24:26	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:54:25%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/prev.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/prev.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/camera.css)
17:24:26	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:54:26%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/next.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/next.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/camera.css)
17:24:27	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:54:26%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/thumb_bg.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/thumb_bg.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/camera.css)
17:24:27	1098/1098	---M--	200	added ('OK')	image/png	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/capt_a.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/capt_a.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/camera.css)
17:24:28	4476/4476	---M--	200	added ('OK')	image/png	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/prevnext.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/prevnext.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/camera.css)
17:24:28	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2007%20Sep%202022%2011:54:27%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/count_icon.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/count_icon.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/owl.carousel.css)
17:24:29	771/771	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/css/reset.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/css/reset.css	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/style1.css)
17:24:29	9129/9129	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/css/skeleton.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/css/skeleton.css	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/style1.css)
17:24:30	21658/21658	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/css/font-awesome.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/css/font-awesome.css	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/style1.css)
17:24:31	4255/4255	---M--	200	added ('OK')	text/css	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/css/superfish.css	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/css/superfish.css	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/style1.css)
17:24:31	1125/1125	---M--	200	added ('OK')	image/png	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/marker.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/marker.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/style1.css)
17:24:31	1284/1284	---M--	200	added ('OK')	image/png	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/quotes.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/quotes.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/style1.css)
17:24:32	1119/1119	---M--	200	added ('OK')	image/png	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/time_bg.png	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/time_bg.png	(from https://tripindia.herokuapp.com/touristdestination/static/assets/css/style1.css)
17:24:33	19763/19763	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:32%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Darjeeling/Kurseong	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Darjeeling/Kurseong.html	(from https://tripindia.herokuapp.com/touristdestination/explore/Darjeeling)
17:24:33	410964/410964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Darjeeling.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Darjeeling.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Darjeeling)
17:24:34	733281/733281	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Kurseong0.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Kurseong0.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Darjeeling)
17:24:34	20309/20309	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:34%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Darjeeling/Mirik	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Darjeeling/Mirik.html	(from https://tripindia.herokuapp.com/touristdestination/explore/Darjeeling)
17:24:39	398161/398161	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Mirik0.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Mirik0.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Darjeeling)
17:24:39	2494395/2494395	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Manali.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Manali.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Manali)
17:24:40	3759332/3759332	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Mumbai.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Mumbai.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Mumbai)
17:24:40	129432/129432	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Agra%20Fort0.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Agra%20Fort0.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Agra)
17:24:40	15422/15422	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:40%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Agra/Agra%20Fort	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Agra/Agra%20Fort.html	(from https://tripindia.herokuapp.com/touristdestination/explore/Agra)
17:24:41	340441/340441	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Ajmer.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Ajmer.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Ajmer)
17:24:41	731368/731368	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Ajmer2.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Ajmer2.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Ajmer)
17:24:42	328458/328458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Ajmer%20Government%20Museum0.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Ajmer%20Government%20Museum0.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Ajmer)
17:24:42	15840/15840	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:41%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Ajmer/Ajmer%20Government%20Museum	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Ajmer/Ajmer%20Government%20Museum.html	(from https://tripindia.herokuapp.com/touristdestination/explore/Ajmer)
17:24:42	118257/118257	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Hazrat%20Khwaja%20Gharib%20Nawaz%20Dargah0.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/Hazrat%20Khwaja%20Gharib%20Nawaz%20Dargah0.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Ajmer)
17:24:43	17085/17085	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:42%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Ajmer/Hazrat%20Khwaja%20Gharib%20Nawaz%20Dargah	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Ajmer/Hazrat%20Khwaja%20Gharib%20Nawaz%20Dargah.html	(from https://tripindia.herokuapp.com/touristdestination/explore/Ajmer)
17:24:43	141538/141538	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:11%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/The%20Pushkar%20Brahma%20Temple0.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/uploads/The%20Pushkar%20Brahma%20Temple0.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Ajmer)
17:24:43	16413/16413	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2011:54:43%20GMT	https://tripindia.herokuapp.com/touristdestination/explore/Ajmer/The%20Pushkar%20Brahma%20Temple	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/explore/Ajmer/The%20Pushkar%20Brahma%20Temple.html	(from https://tripindia.herokuapp.com/touristdestination/explore/Ajmer)
17:24:44	1560052/1560052	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Agra2.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Agra2.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Agra)
17:24:53	1019755/1019755	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20May%202022%2013:30:10%20GMT	https://tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Bengaluru2.jpg	C:/My%20Web%20Sites/Tourism%20Site/tripindia.herokuapp.com/touristdestination/static/assets/img/Cities/Bengaluru2.jpg	(from https://tripindia.herokuapp.com/touristdestination/explore/Bengaluru)
